restFrequency,stdWidth,v0,rmsLower,freqMin,freqMax,name,unit,rmsUpper,lower,stdPosition,position,width,stdMaxAmplitude,widthMethod,knownRestFrequency,transition,initialFrequencyScale,eup,maxAmplitude,stdV0,fwhm,stdFlux,species,aij,flux,upper,skyFrequency,rms,peakpos,snr,peakposMethod,vlsr
541.7512283503323,0.11312828497776926,3.7303156861456106,541.66,541.736,541.7565,IRAS16293,GHz,541.828,541.7155,2.0443005330649902E-4,541.7441639968661,2.169156474505808,0.004259137771902792,Gaussian,541.750905,"SO2, v=0(14 3 11 _ 13 2 12)",sky,118.9854,0.10073827789121752,0.11312828497803791,5.107973146974942,9.644288573189615E-5,"SO2, v=0",6.31E-4,0.0010212906145328346,541.7769999999999,541.744,0.009962450348128942,0,10.111797235720957,Gaussian,4.0
542.000231672675,0.056845846527946914,4.29669797899701,541.8855,541.985,542.003,IRAS16293,GHz,542.101,541.967,1.0277130275715626E-4,541.9931859113057,1.9112812245873096,0.003166568298983567,Gaussian,542.0009540000001,A-CH3OH(6 3 + 0 _ 5 2 + 0),sky,98.546,0.1245394004205512,0.056845846527804784,4.500723339349497,5.872799503034976E-5,A-CH3OH,7.92E-4,0.0010645202477080609,542.0210000000001,541.993,0.010750322363840156,0,11.58471310957638,Gaussian,4.0
542.0807327467656,0.06451566344022047,4.141795935677865,541.966,542.066,542.0855,IRAS16293,GHz,542.183,542.0465,1.1665501473088253E-4,542.074462842866,2.0451879743989925,0.0034764920607360953,Gaussian,542.0819520000001,A-CH3OH(6 3 - 0 _ 5 2 - 0),sky,98.547,0.1353070805255745,0.06451566344001541,4.816049637970991,6.965912857789294E-5,A-CH3OH,7.92E-4,0.0012169988370948472,542.105,542.0735,0.009549416162799305,0,13.4093287760431,Gaussian,4.0
543.0762460294652,0.08623126591903808,4.080444863339585,542.9985,543.0595,543.0775,IRAS16293,GHz,543.1395,543.0414999999999,1.5620642684762527E-4,543.0687832450391,1.9324455047237543,0.003929358465674039,Gaussian,543.076175,E-CH3OH(8 0   0 _ 7 -1   0),sky,88.716,0.09869468581080411,0.08623126591851393,4.550561410453446,7.521521946591982E-5,E-CH3OH,4.53E-4,8.907941101418251E-4,543.0955,543.069,0.009681752659945756,0,10.193886301094276,Gaussian,4.0
543.8982569971989,0.04970214499839566,3.795041697836271,543.8195000000001,543.8805,543.9015,IRAS16293,GHz,543.962,543.8594999999999,9.017082373283835E-5,543.8906688571564,2.0684843077423247,0.0033988435143436522,Gaussian,543.897554,"HNC, v=0(6 0 0 _ 5 0 0)",sky,91.3674,0.17050434185535132,0.049702144998284535,4.8709083107035935,6.96994621543821E-5,"HNC, v=0",0.00804,0.0015854352967800134,543.9225000000001,543.891,0.008007434201899753,0,21.000114305096723,Gaussian,4.0
546.580792789104,0.09278195433868461,3.6402904215471543,546.516,546.5655,546.58,IRAS16293,GHz,546.6305,546.551,1.691574618144198E-4,546.5732170438191,1.7821339878394153,0.0028403149286129097,Gaussian,546.5798540000001,"SO2, v=0(19 3 17 _ 18 2 16)",sky,196.9946,0.06091707613272349,0.09278195433846226,4.196604837495197,4.9211950160754384E-5,"SO2, v=0",7.4E-4,4.986609306136317E-4,546.5945,546.5735,0.00964473826412229,0,6.1030315276905185,Gaussian,4.0
547.6743073793922,0.06840054955630014,4.385048711077183,547.58,547.6560000000001,547.681,IRAS16293,GHz,547.7570000000001,547.6310000000001,1.2495585038890277E-4,547.66842916516,3.2079696819204706,0.002388554356060575,Gaussian,547.67644,H2O-18(1 1 0 0 _ 1 0 1 0),sky,60.4629,0.13144609527649886,0.0684005495563674,7.554191310837883,7.37892421296405E-5,H2O-18,0.00329,0.0018683929008508219,547.706,547.667,0.008815486817315834,0,13.857152965929608,Gaussian,4.0
548.8313228169444,0.008734001751451398,3.9820009795993365,548.743,548.812,548.841,IRAS16293,GHz,548.904,548.783,1.5989152395321825E-5,548.8237161381467,1.3340775262451476,0.010412965502206231,Gaussian,548.8310060000001,CO-18(5 _ 4),sky,79.0248,1.859423615869541,0.00873400175134477,3.141512500427376,1.4382718976683955E-4,CO-18,1.06E-5,0.01184059999109027,548.87,548.824,0.008064976097395139,0,228.77891317157693,Gaussian,4.0
549.3033291147186,0.09706029078435281,4.061950378704159,549.1875,549.2865,549.3055,IRAS16293,GHz,549.4045,549.2675,1.7783910701267707E-4,549.2959333742881,2.0028347138281615,0.00572589596849433,Gaussian,549.3033760000001,"SO2, v=0(10 4 6 _ 9 3 7)",sky,89.8351,0.1369753788131067,0.09706029078414273,4.7163153310063795,1.136326976901254E-4,"SO2, v=0",0.00107,0.0012588951225144882,549.3245000000001,549.296,0.006738361356086179,0,20.327698616131457,Gaussian,4.0
550.92685077666,0.01763813168848745,3.830021756168231,550.8875,550.8935,550.9365,IRAS16293,GHz,550.951,550.8505,3.241304429741282E-5,550.919246598595,1.5917285491072273,0.04724210693399521,Gaussian,550.926285,C-13-O(5 _ 4),sky,79.3265,5.084171782133876,0.017638131688407516,3.7482342936857287,7.976679862720685E-4,C-13-O,1.07E-5,0.03915297225792291,550.9795,550.9195,0.11565886422369712,0,42.37462334039121,Gaussian,4.0
551.188354265787,0.06373904388742242,3.6571144315782473,551.123,551.1735,551.187,IRAS16293,GHz,551.238,551.16,1.1718682223635858E-4,551.180616164487,1.7917752984494606,0.00258538242462062,Gaussian,551.18734,NO(6 -1 5.5 5.5 _ 5 1 4.5 4.5),sky,84.1545,0.08924003019840959,0.06373904388713617,4.219308388980101,4.0704942578154134E-5,NO,2.16E-5,6.306519199189922E-4,551.2005,551.181,0.01310348432662378,0,6.612169943259967,Gaussian,4.0
551.5338588757044,0.11697896978167278,4.547506964658221,551.453,551.5155,551.534,IRAS16293,GHz,551.5985000000001,551.497,2.152052074570069E-4,551.5256138635334,2.4114069716358046,0.00361569715753624,Gaussian,551.53398,NO(6 1 5.5 4.5 _ 5 -1 4.5 3.5),sky,84.2517,0.0941528070582709,0.11697896978162785,5.67842947353537,8.266977813862429E-5,NO,2.15E-5,9.51177343354671E-4,551.5525,551.5265,0.00925392391325717,0,9.610523909978122,Gaussian,4.0
552.0193653536055,0.17033040048330153,4.5779950957617475,551.952,552.005,552.021,IRAS16293,GHz,552.073,551.989,3.1363202392754364E-4,552.0125303374778,2.439375385276847,0.003987057247827459,Gaussian,552.02096,H2O-17(1 1 0 _ 1 0 1),sky,60.6982,0.07211225863402744,0.1703304004770877,5.744290054605014,8.846078392009895E-5,H2O-17,0.00337,7.070357631863226E-4,552.0369999999999,552.0120000000001,0.0112525411307954,0,6.342200269193175,Gaussian,4.0
553.1473804042182,0.10760160325016288,3.4662232479893342,553.0815,553.1325,553.1465000000001,IRAS16293,GHz,553.198,553.1185,1.9853312109054734E-4,553.1398284812003,1.9877186374463065,0.004758859776043992,Gaussian,553.1462240000001,E-CH3OH(8 1   0 _ 7 0   0),sky,96.7256,0.10039685445017482,0.10760160325025249,4.680719691340169,8.88629445916129E-5,E-CH3OH,4.62E-4,8.752063770663568E-4,553.1605000000001,553.14,0.015223450591935861,0,6.594881616613047,Gaussian,4.0
555.6669140212563,0.05187632495736235,4.122886672321927,555.588,555.648,555.667,IRAS16293,GHz,555.7295,555.629,9.615162560153434E-5,555.6587172152765,1.9575705837943376,0.0036333442966385993,Gaussian,555.666359,"SO2, v=0(5 5 1 _ 4 4 0)",sky,75.1453,0.16258112732372917,0.051876324957594346,4.609726450281844,7.106055717362564E-5,"SO2, v=0",0.00217,0.0014547207931114878,555.686,555.6595,0.01257635582351121,0,12.462340894834085,Gaussian,4.0
558.0879463240343,0.028421076437786977,3.9584380067330627,558.0325,558.066,558.1005,IRAS16293,GHz,558.128,558.0315,5.2907408694118634E-5,558.0802730510013,2.441242392897711,0.00449542582506765,Gaussian,558.087642,"SO, v=0(13 12 _ 12 11)",sky,194.371,0.4692633059570413,0.028421076437817185,5.748686521574851,1.153117981325774E-4,"SO, v=0",0.00228,0.005433646869963726,558.135,558.0805,0.01689864308253517,0,27.76928914736516,Gaussian,4.0
558.3434497331048,0.07178599330485284,4.405433419834242,558.2525,558.3295,558.3445,IRAS16293,GHz,558.4205000000001,558.3145000000001,1.3369493034895427E-4,558.3363821574908,2.0881164034297317,0.002018085592892661,Gaussian,558.344587,E-CH3OH(11 2   0 _ 10 1   0),sky,167.6298,0.07338326978357325,0.07178599330492162,4.9171383631542644,3.87602527763273E-5,E-CH3OH,5.15E-4,6.263881290847473E-4,558.3595,558.336,0.008752756307820143,0,8.240281025913019,Gaussian,4.0
558.9669580523043,0.037490932686826434,3.822137857386415,558.9045,558.9525,558.9655,IRAS16293,GHz,559.014,558.9395,6.990138611775144E-5,558.9593765797879,1.1244661227285,0.004482415467436052,Gaussian,558.966503,"N2H+, v=0(6 _ 5)",sky,93.8979,0.1558239726213576,0.03749093268651243,2.6479153657593035,4.878260424551249E-5,"N2H+, v=0",0.0116,7.854608072616559E-4,558.9785,558.9595,0.00996228331958298,0,15.641391398200104,Gaussian,4.0
559.3189627489495,0.029229282620429998,4.163860918986157,559.226,559.299,559.3305,IRAS16293,GHz,559.3975,559.2674999999999,5.4532016056908115E-5,559.3119525272939,2.513277638392358,0.005004766365914149,Gaussian,559.3197210000001,"SO, v=0(13 13 _ 12 12)",sky,201.0661,0.5241947428874546,0.029229282620414174,5.918316561614371,1.2919854316594296E-4,"SO, v=0",0.0023,0.0061007520022181095,559.3620000000001,559.3115,0.008139633471672602,0,64.38680153062985,Gaussian,4.0
